,,,,,,,,,,,,
,,,Subtotal,Sum,,,,,,,"$423,493,195",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$423,493,195",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$423,493,195",
,,,,Count,1,,,,,,,
,Nova Second Holdings,Enterprise,Finance,,United States,California,Sacramento,Competitor,001NS00002gm2t7,001NS00002gm2t7YAA,"$863,813,247",
,,,Subtotal,Sum,,,,,,,"$863,813,247",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$863,813,247",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$863,813,247",
,,,,Count,1,,,,,,,
,Nova Second Ltd.,Enterprise,software,,United States,Illinois,Rockford,Prospect,001NS00002gm2t2,001NS00002gm2t2YAA,"$968,113,353",
,,,Subtotal,Sum,,,,,,,"$968,113,353",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$968,113,353",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$968,113,353",
,,,,Count,1,,,,,,,
,Nova Second Technologies,Enterprise,Retail,,United States,California,Sacramento,Competitor,001NS00002gm2t8,001NS00002gm2t8YAA,"$403,959,663",
,,,Subtotal,Sum,,,,,,,"$403,959,663",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$403,959,663",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$403,959,663",
,,,,Count,1,,,,,,,
,Nova Third Branch,Enterprise,technolgy,,United States,Illinois,Rockford,Competitor,001NS00002gm2t3,001NS00002gm2t3YAA,"$625,361,211",
,,,Subtotal,Sum,,,,,,,"$625,361,211",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$625,361,211",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$625,361,211",
,,,,Count,1,,,,,,,
,Nova Third Dynamics,Mid-Market,marketing,,United States,California,San Diego,Prospect,001NS00002gm2tA,001NS00002gm2tAYAQ,"$63,539,152",
,,,Subtotal,Sum,,,,,,,"$63,539,152",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$63,539,152",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$63,539,152",
,,,,Count,1,,,,,,,
,Nova Third Group,Enterprise,technolgy,,United States,Florida,Jacksonville,Competitor,001NS00002gm2sr,001NS00002gm2srYAA,"$670,517,643",
,,,Subtotal,Sum,,,,,,,"$670,517,643",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$670,517,643",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$670,517,643",
,,,,Count,1,,,,,,,
,Nova Third Holdings,Enterprise,technolgy,,United States,New York,New York City,Competitor,001NS00002gm2sx,001NS00002gm2sxYAA,"$897,507,835",
,,,Subtotal,Sum,,,,,,,"$897,507,835",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$897,507,835",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$897,507,835",
,,,,Count,1,,,,,,,
,Nova Third LLP,SMB,technolgy,,United States,Illinois,Rockford,Partner,001NS00002gm2t4,001NS00002gm2t4YAA,"$8,133,129",
,,,Subtotal,Sum,,,,,,,"$8,133,129",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$8,133,129",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$8,133,129",
,,,,Count,1,,,,,,,
,Nova Third LP,Enterprise,Telecommunications,,United States,Ohio,Toledo,Competitor,001NS00002gm2tE,001NS00002gm2tEYAQ,"$409,166,976",
,,,Subtotal,Sum,,,,,,,"$409,166,976",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$409,166,976",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$409,166,976",
,,,,Count,1,,,,,,,
,Nova Third Networks,Mid-Market,technolgy,,United States,Ohio,Columbus,Prospect,001NS00002gm2sk,001NS00002gm2skYAA,"$238,056,214",
,,,Subtotal,Sum,,,,,,,"$238,056,214",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$238,056,214",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$238,056,214",
,,,,Count,1,,,,,,,
,Nova Third Partners,Enterprise,employment,,United States,Illinois,Chicago,Competitor,001NS00002gm2sh,001NS00002gm2shYAA,"$447,134,646",
,,,Subtotal,Sum,,,,,,,"$447,134,646",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$447,134,646",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$447,134,646",
,,,,Count,1,,,,,,,
,Nova Third Systems,Enterprise,medical,,United States,Texas,Austin,Partner,001NS00002gm2pd,001NS00002gm2pdYAA,"$323,304,646",
,,,Subtotal,Sum,,,,,,,"$323,304,646",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$323,304,646",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$323,304,646",
,,,,Count,1,,,,,,,
,Nova Third Technologies,Enterprise,software,,United Kingdom,,Camden,Competitor,001NS00002gwqdW,001NS00002gwqdWYAQ,"$856,373,918",
,,,Subtotal,Sum,,,,,,,"$856,373,918",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$856,373,918",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$856,373,918",
,,,,Count,1,,,,,,,
,Nova Third Ventures,Enterprise,employment,,Japan,Tokyo,Shibuya,Partner,001NS00002gm2tB,001NS00002gm2tBYAQ,"$786,698,604",
,,,Subtotal,Sum,,,,,,,"$786,698,604",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$786,698,604",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$786,698,604",
,,,,Count,1,,,,,,,
,Ontomedia,Mid-Market,employment,,United States,Ohio,Cincinnati,Customer,001NS00002gm3AW,001NS00002gm3AWYAY,"$216,754,812",
,,,Subtotal,Sum,,,,,,,"$216,754,812",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$216,754,812",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$216,754,812",
,,,,Count,1,,,,,,,
,Opentech,SMB,Finance,,United States,Texas,Houston,Customer,001NS00002gm3AX,001NS00002gm3AXYAY,"$7,345,976",
,,,Subtotal,Sum,,,,,,,"$7,345,976",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$7,345,976",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$7,345,976",
,,,,Count,1,,,,,,,
,Peak Fifth Branch,Enterprise,marketing,,United States,Florida,Miami,Partner,001NS00002gm2ta,001NS00002gm2taYAA,"$690,644,402",
,,,Subtotal,Sum,,,,,,,"$690,644,402",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$690,644,402",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$690,644,402",
,,,,Count,1,,,,,,,
,Peak Fifth Dynamics,Enterprise,software,,United States,New York,Rochester,Competitor,001NS00002gm2tm,001NS00002gm2tmYAA,"$937,239,328",
,,,Subtotal,Sum,,,,,,,"$937,239,328",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$937,239,328",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$937,239,328",
,,,,Count,1,,,,,,,
,Peak Fifth Group,Enterprise,Retail,,United States,California,Los Angeles,Competitor,001NS00002gm2tZ,001NS00002gm2tZYAQ,"$757,715,772",
,,,Subtotal,Sum,,,,,,,"$757,715,772",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$757,715,772",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$757,715,772",
,,,,Count,1,,,,,,,
,Peak Fifth Holdings,Enterprise,software,,United States,Pennsylvania,Pittsburgh,Partner,001NS00002gm2tj,001NS00002gm2tjYAA,"$744,108,263",
,,,Subtotal,Sum,,,,,,,"$744,108,263",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$744,108,263",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$744,108,263",
,,,,Count,1,,,,,,,
,Peak Fifth Industries,Enterprise,Retail,,United States,New York,Rochester,Prospect,001NS00002gm2tn,001NS00002gm2tnYAA,"$843,862,265",
,,,Subtotal,Sum,,,,,,,"$843,862,265",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$843,862,265",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$843,862,265",
,,,,Count,1,,,,,,,
,Peak Fifth LLP,Enterprise,Telecommunications,,United States,New York,Buffalo,Prospect,001NS00002gm2tI,001NS00002gm2tIYAQ,"$457,880,789",
,,,Subtotal,Sum,,,,,,,"$457,880,789",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$457,880,789",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$457,880,789",
,,,,Count,1,,,,,,,
,Peak Fifth Logistics,Enterprise,employment,,United States,New York,Rochester,Partner,001NS00002gm2to,001NS00002gm2toYAA,"$655,896,436",
,,,Subtotal,Sum,,,,,,,"$655,896,436",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$655,896,436",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$655,896,436",
,,,,Count,1,,,,,,,
,Peak Fifth LP,Enterprise,employment,,United States,Texas,Dallas,Competitor,001NS00002gm2tS,001NS00002gm2tSYAQ,"$321,765,187",
,,,Subtotal,Sum,,,,,,,"$321,765,187",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$321,765,187",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$321,765,187",
,,,,Count,1,,,,,,,
,Peak Fifth Ltd.,Enterprise,services,,United States,Illinois,Chicago,Partner,001NS00002gm2tL,001NS00002gm2tLYAQ,"$961,292,421",
,,,Subtotal,Sum,,,,,,,"$961,292,421",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$961,292,421",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$961,292,421",
,,,,Count,1,,,,,,,
,Peak Fifth Nonprofit,Enterprise,services,,United States,California,Sacramento,Prospect,001NS00002gm2tr,001NS00002gm2trYAA,"$990,712,053",
,,,Subtotal,Sum,,,,,,,"$990,712,053",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$990,712,053",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$990,712,053",
,,,,Count,1,,,,,,,
,Peak Fifth S Corp,Enterprise,Entertainment,,United States,Illinois,Aurora,Competitor,001NS00002gm2tG,001NS00002gm2tGYAQ,"$953,088,062",
,,,Subtotal,Sum,,,,,,,"$953,088,062",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$953,088,062",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$953,088,062",
,,,,Count,1,,,,,,,
,Peak First Corp,Enterprise,Retail,,United States,Illinois,Naperville,Competitor,001NS00002gm2td,001NS00002gm2tdYAA,"$944,256,286",
,,,Subtotal,Sum,,,,,,,"$944,256,286",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$944,256,286",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$944,256,286",
,,,,Count,1,,,,,,,
,Peak First Dynamics,Enterprise,Entertainment,,United States,Pennsylvania,Pittsburgh,Partner,001NS00002gm2tk,001NS00002gm2tkYAA,"$466,136,516",
,,,Subtotal,Sum,,,,,,,"$466,136,516",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$466,136,516",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$466,136,516",
,,,,Count,1,,,,,,,
,Peak First Group,Enterprise,software,,United States,Texas,Houston,Competitor,001NS00002gm2tW,001NS00002gm2tWYAQ,"$756,024,134",
,,,Subtotal,Sum,,,,,,,"$756,024,134",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$756,024,134",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$756,024,134",
,,,,Count,1,,,,,,,
,Peak First Holdings,Enterprise,medical,,United States,Illinois,Naperville,Competitor,001NS00002gm2te,001NS00002gm2teYAA,"$270,774,323",
,,,Subtotal,Sum,,,,,,,"$270,774,323",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$270,774,323",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$270,774,323",
,,,,Count,1,,,,,,,
,Peak First Inc.,Enterprise,Finance,,United States,California,San Francisco,Partner,001NS00002gm2tz,001NS00002gm2tzYAA,"$563,509,224",
,,,Subtotal,Sum,,,,,,,"$563,509,224",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$563,509,224",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$563,509,224",
,,,,Count,1,,,,,,,
,Peak First Logistics,Enterprise,Retail,,United States,Florida,Tampa,Competitor,001NS00002gm2u3,001NS00002gm2u3YAA,"$888,674,604",
,,,Subtotal,Sum,,,,,,,"$888,674,604",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$888,674,604",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$888,674,604",
,,,,Count,1,,,,,,,
,Peak First Ltd.,Enterprise,software,,United States,New York,Buffalo,Partner,001NS00002gm2tJ,001NS00002gm2tJYAQ,"$335,627,413",
,,,Subtotal,Sum,,,,,,,"$335,627,413",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$335,627,413",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$335,627,413",
,,,,Count,1,,,,,,,
,Peak First Networks,Enterprise,technolgy,,United States,Pennsylvania,Philadelphia,Prospect,001NS00002gm2ti,001NS00002gm2tiYAA,"$557,539,018",
,,,Subtotal,Sum,,,,,,,"$557,539,018",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$557,539,018",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$557,539,018",
,,,,Count,1,,,,,,,
,Peak First S Corp,Enterprise,technolgy,,United States,Illinois,Rockford,Partner,001NS00002gm2tq,001NS00002gm2tqYAA,"$488,153,926",
,,,Subtotal,Sum,,,,,,,"$488,153,926",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$488,153,926",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$488,153,926",
,,,,Count,1,,,,,,,
,Peak First Services,Enterprise,software,,United States,Pennsylvania,Erie,Competitor,001NS00002gm2tU,001NS00002gm2tUYAQ,"$609,319,304",
,,,Subtotal,Sum,,,,,,,"$609,319,304",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$609,319,304",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$609,319,304",
,,,,Count,1,,,,,,,
,Peak First Solutions,Enterprise,employment,,United States,New York,Rochester,Prospect,001NS00002gm2tp,001NS00002gm2tpYAA,"$714,554,568",
,,,Subtotal,Sum,,,,,,,"$714,554,568",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$714,554,568",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$714,554,568",
,,,,Count,1,,,,,,,
,Peak First Technologies,Enterprise,software,,United States,Texas,San Antonio,Prospect,001NS00002gm2ts,001NS00002gm2tsYAA,"$487,015,402",
,,,Subtotal,Sum,,,,,,,"$487,015,402",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$487,015,402",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$487,015,402",
,,,,Count,1,,,,,,,
,Peak First Ventures,Enterprise,software,,United States,Pennsylvania,Erie,Partner,001NS00002gm2tV,001NS00002gm2tVYAQ,"$391,881,256",
,,,Subtotal,Sum,,,,,,,"$391,881,256",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$391,881,256",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$391,881,256",
,,,,Count,1,,,,,,,
,Peak Fourth Consulting,Enterprise,Telecommunications,,United States,New York,New York City,Competitor,001NS00002gm2tg,001NS00002gm2tgYAA,"$885,979,707",
,,,Subtotal,Sum,,,,,,,"$885,979,707",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$885,979,707",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$885,979,707",
,,,,Count,1,,,,,,,
,Peak Fourth Enterprises,Mid-Market,marketing,,United States,Florida,Miami,Competitor,001NS00002gm2tb,001NS00002gm2tbYAA,"$126,343,174",
,,,Subtotal,Sum,,,,,,,"$126,343,174",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$126,343,174",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$126,343,174",
,,,,Count,1,,,,,,,
,Peak Fourth Holdings,Enterprise,technolgy,,United States,California,San Francisco,Prospect,001NS00002gm2u0,001NS00002gm2u0YAA,"$294,253,239",
,,,Subtotal,Sum,,,,,,,"$294,253,239",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$294,253,239",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$294,253,239",
,,,,Count,1,,,,,,,
,Peak Fourth Industries,Enterprise,Finance,,United States,Florida,Miami,Prospect,001NS00002gm2tc,001NS00002gm2tcYAA,"$428,737,945",
,,,Subtotal,Sum,,,,,,,"$428,737,945",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$428,737,945",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$428,737,945",
,,,,Count,1,,,,,,,
,Peak Fourth LLC,Enterprise,Telecommunications,,United States,New York,New York City,Competitor,001NS00002gm2th,001NS00002gm2thYAA,"$567,594,425",
,,,Subtotal,Sum,,,,,,,"$567,594,425",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$567,594,425",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$567,594,425",
,,,,Count,1,,,,,,,
,Peak Fourth LLP,Enterprise,services,,United States,Ohio,Toledo,Competitor,001NS00002gm2u5,001NS00002gm2u5YAA,"$654,357,067",
,,,Subtotal,Sum,,,,,,,"$654,357,067",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$654,357,067",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$654,357,067",
,,,,Count,1,,,,,,,
,Peak Fourth LP,Enterprise,software,,United States,Texas,San Antonio,Partner,001NS00002gm2tt,001NS00002gm2ttYAA,"$876,674,384",
,,,Subtotal,Sum,,,,,,,"$876,674,384",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$876,674,384",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$876,674,384",
,,,,Count,1,,,,,,,
,Peak Fourth Networks,Enterprise,software,,Germany,,Nuremberg,Competitor,001NS00002gwqdd,001NS00002gwqddYAA,"$420,886,355",
,,,Subtotal,Sum,,,,,,,"$420,886,355",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$420,886,355",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$420,886,355",
,,,,Count,1,,,,,,,
,Peak Fourth S Corp,Enterprise,software,,Japan,Kanagawa,Kamakura,Prospect,001NS00002gm2tY,001NS00002gm2tYYAQ,"$861,345,418",
,,,Subtotal,Sum,,,,,,,"$861,345,418",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$861,345,418",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$861,345,418",
,,,,Count,1,,,,,,,
,Peak Fourth Services,Enterprise,software,,United States,California,San Diego,Competitor,001NS00002gm2tw,001NS00002gm2twYAA,"$605,268,262",
,,,Subtotal,Sum,,,,,,,"$605,268,262",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$605,268,262",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$605,268,262",
,,,,Count,1,,,,,,,
,Peak Fourth Solutions,Enterprise,Entertainment,,United States,Pennsylvania,Pittsburgh,Partner,001NS00002gm2tl,001NS00002gm2tlYAA,"$822,361,403",
,,,Subtotal,Sum,,,,,,,"$822,361,403",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$822,361,403",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$822,361,403",
,,,,Count,1,,,,,,,
,Peak Fourth Systems,Enterprise,Finance,,Germany,,Essen,Prospect,001NS00002gwqdc,001NS00002gwqdcYAA,"$432,084,212",
,,,Subtotal,Sum,,,,,,,"$432,084,212",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$432,084,212",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$432,084,212",
,,,,Count,1,,,,,,,
,Peak Fourth Technologies,Enterprise,employment,,United States,Texas,San Antonio,Competitor,001NS00002gm2tu,001NS00002gm2tuYAA,"$731,215,875",
,,,Subtotal,Sum,,,,,,,"$731,215,875",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$731,215,875",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$731,215,875",
,,,,Count,1,,,,,,,
,Peak Second Consulting,Enterprise,employment,,United States,Ohio,Columbus,Prospect,001NS00002gm2tP,001NS00002gm2tPYAQ,"$261,990,928",
,,,Subtotal,Sum,,,,,,,"$261,990,928",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$261,990,928",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$261,990,928",
,,,,Count,1,,,,,,,
,Peak Second Dynamics,Enterprise,medical,,United States,New York,Buffalo,Competitor,001NS00002gm2tK,001NS00002gm2tKYAQ,"$916,761,567",
,,,Subtotal,Sum,,,,,,,"$916,761,567",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$916,761,567",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$916,761,567",
,,,,Count,1,,,,,,,
,Peak Second Enterprises,Enterprise,Finance,,United States,Ohio,Columbus,Competitor,001NS00002gm2tQ,001NS00002gm2tQYAQ,"$619,233,734",
,,,Subtotal,Sum,,,,,,,"$619,233,734",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$619,233,734",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$619,233,734",
,,,,Count,1,,,,,,,
,Peak Second Group,Enterprise,Finance,,United States,Texas,Austin,Competitor,001NS00002gm2tH,001NS00002gm2tHYAQ,"$395,048,349",
,,,Subtotal,Sum,,,,,,,"$395,048,349",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$395,048,349",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$395,048,349",
,,,,Count,1,,,,,,,
,Peak Second Holdings,Enterprise,technolgy,,United States,California,San Diego,Prospect,001NS00002gm2tx,001NS00002gm2txYAA,"$819,638,981",
,,,Subtotal,Sum,,,,,,,"$819,638,981",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$819,638,981",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$819,638,981",
,,,,Count,1,,,,,,,
,Peak Second Inc.,Enterprise,Telecommunications,,United States,Texas,Dallas,Partner,001NS00002gm2tT,001NS00002gm2tTYAQ,"$859,631,381",
,,,Subtotal,Sum,,,,,,,"$859,631,381",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$859,631,381",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$859,631,381",
,,,,Count,1,,,,,,,
,Peak Second Industries,Enterprise,services,,United States,Illinois,Naperville,Partner,001NS00002gm2tf,001NS00002gm2tfYAA,"$824,992,256",
,,,Subtotal,Sum,,,,,,,"$824,992,256",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$824,992,256",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$824,992,256",
,,,,Count,1,,,,,,,
,Peak Second LLC,Enterprise,Retail,,United States,California,San Diego,Competitor,001NS00002gm2ty,001NS00002gm2tyYAA,"$920,304,735",
,,,Subtotal,Sum,,,,,,,"$920,304,735",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$920,304,735",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$920,304,735",
,,,,Count,1,,,,,,,
,Peak Second Networks,Enterprise,medical,,United States,Texas,San Antonio,Competitor,001NS00002gm2tv,001NS00002gm2tvYAA,"$799,632,878",
,,,Subtotal,Sum,,,,,,,"$799,632,878",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$799,632,878",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$799,632,878",
,,,,Count,1,,,,,,,
,Peak Second Partners,Enterprise,marketing,,United States,Ohio,Toledo,Competitor,001NS00002gm2u6,001NS00002gm2u6YAA,"$700,158,648",
,,,Subtotal,Sum,,,,,,,"$700,158,648",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$700,158,648",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$700,158,648",
,,,,Count,1,,,,,,,
,Peak Second Technologies,Enterprise,Retail,,United Kingdom,,Cardiff,Prospect,001NS00002gwqdb,001NS00002gwqdbYAA,"$251,337,625",
,,,Subtotal,Sum,,,,,,,"$251,337,625",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$251,337,625",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$251,337,625",
,,,,Count,1,,,,,,,
,Peak Second Ventures,Enterprise,medical,,United States,Texas,Houston,Competitor,001NS00002gm2tX,001NS00002gm2tXYAQ,"$375,617,276",
,,,Subtotal,Sum,,,,,,,"$375,617,276",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$375,617,276",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$375,617,276",
,,,,Count,1,,,,,,,
,Peak Third Consulting,Enterprise,services,,United States,Ohio,Columbus,Competitor,001NS00002gm2tR,001NS00002gm2tRYAQ,"$313,626,774",
,,,Subtotal,Sum,,,,,,,"$313,626,774",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$313,626,774",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$313,626,774",
,,,,Count,1,,,,,,,
,Peak Third Enterprises,Enterprise,Entertainment,,United States,California,San Francisco,Prospect,001NS00002gm2u1,001NS00002gm2u1YAA,"$592,760,600",
,,,Subtotal,Sum,,,,,,,"$592,760,600",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$592,760,600",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$592,760,600",
,,,,Count,1,,,,,,,
,Peak Third Holdings,Enterprise,medical,,United States,Florida,Tampa,Partner,001NS00002gm2u4,001NS00002gm2u4YAA,"$509,600,939",
,,,Subtotal,Sum,,,,,,,"$509,600,939",
